KE_TITLE,KE_CHUNK,MESH_TITLE,SCORE
Decreased DNA methylation of FAM50B/PTCHD3,FAM50B/PTCHD3,NF-kappa B p50 Subunit,0.5633125901222229
Decreased DNA methylation of FAM50B/PTCHD3,FAM50B/PTCHD3,GADD45 Proteins,0.5378270149230957
Decreased DNA methylation of FAM50B/PTCHD3,FAM50B/PTCHD3,HMGB3 Protein,0.5180751085281372
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Reactive Inhibition,0.7180466651916504
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Neural Inhibition,0.6898154020309448
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Proactive Inhibition,0.6867852210998535
Inhibition of PI3K-Akt pathway,PI3K-Akt pathway,Mitogen-Activated Protein Kinase 3,0.6955398321151733
Inhibition of PI3K-Akt pathway,PI3K-Akt pathway,Janus Kinase 3,0.6595095992088318
Inhibition of PI3K-Akt pathway,PI3K-Akt pathway,3-Phosphoinositide-Dependent Protein Kinases,0.6414608359336853
Metabolic impairment ,Metabolic impairment,Metabolic Diseases,0.7255192995071411
Metabolic impairment ,Metabolic impairment,Nutritional and Metabolic Diseases,0.698351263999939
Metabolic impairment ,Metabolic impairment,Glucose Metabolism Disorders,0.6881512403488159
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163896918296814
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922843217849731
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, kidney fibrosis",kidney fibrosis,"Kidney Failure, Chronic",0.7533250451087952
"Increase, kidney fibrosis",kidney fibrosis,Fibrosis,0.735300600528717
"Increase, kidney fibrosis",kidney fibrosis,Kidney Diseases,0.7335284948348999
"decline, neural progenitor cells",decline,Deceleration,0.5394318103790283
"decline, neural progenitor cells",decline,Desegregation,0.5201634168624878
"decline, neural progenitor cells",decline,Down-Regulation,0.5196099877357483
"decline, neural progenitor cells",neural progenitor,Neural Stem Cells,0.8158825635910034
"decline, neural progenitor cells",neural progenitor,Neurogenesis,0.7829499840736389
"decline, neural progenitor cells",neural progenitor,Endothelial Progenitor Cells,0.6889575123786926
Altered brain morphology,Altered brain morphology,Brain Diseases,0.6430614590644836
Altered brain morphology,Altered brain morphology,"Brain Diseases, Metabolic",0.604008674621582
Altered brain morphology,Altered brain morphology,Nervous System Malformations,0.5919710993766785
"inhibition, EKR1/2 signaling pathway",inhibition,Reactive Inhibition,0.7180466651916504
"inhibition, EKR1/2 signaling pathway",inhibition,Neural Inhibition,0.6898154020309448
"inhibition, EKR1/2 signaling pathway",inhibition,Proactive Inhibition,0.6867852210998535
"inhibition, EKR1/2 signaling pathway",EKR1/2,eIF-2 Kinase,0.6850359439849854
"inhibition, EKR1/2 signaling pathway",EKR1/2,"Receptor, EphB2",0.6328736543655396
"inhibition, EKR1/2 signaling pathway",EKR1/2,E2F Transcription Factors,0.6319343447685242
"Activation, Transforming Growth Factor beta pathway",pathway,Critical Pathways,0.6456223726272583
"Activation, Transforming Growth Factor beta pathway",pathway,Signal Transduction,0.6093012094497681
"Activation, Transforming Growth Factor beta pathway",pathway,Metabolism,0.6024423837661743
"Aberrant, synaptic formation and plasticity",Aberrant,"Abnormalities, Multiple",0.6444792747497559
"Aberrant, synaptic formation and plasticity",Aberrant,Abnormal Karyotype,0.5851085186004639
"Aberrant, synaptic formation and plasticity",Aberrant,Congenital Abnormalities,0.5796922445297241
"Aberrant, synaptic formation and plasticity",synaptic formation and plasticity,Synapses,0.8020666837692261
"Aberrant, synaptic formation and plasticity",synaptic formation and plasticity,Neuronal Plasticity,0.8008121252059937
"Aberrant, synaptic formation and plasticity",synaptic formation and plasticity,Synaptic Transmission,0.7968113422393799
autism-like behavior,autism-like behavior,Autism Spectrum Disorder,0.8393884301185608
autism-like behavior,autism-like behavior,Autistic Disorder,0.7836610078811646
autism-like behavior,autism-like behavior,Antisocial Personality Disorder,0.5738440752029419
Reduced cortical thickness,Reduced cortical thickness,Cerebral Cortical Thinning,0.8265091180801392
Reduced cortical thickness,Reduced cortical thickness,Brain Cortical Thickness,0.7547532320022583
Reduced cortical thickness,Reduced cortical thickness,Focal Cortical Dysplasia,0.6553634405136108
Decrease Left Ventricular function,Decrease Left Ventricular function,"Ventricular Dysfunction, Left",0.8004841804504395
Decrease Left Ventricular function,Decrease Left Ventricular function,"Ventricular Function, Left",0.7829042673110962
Decrease Left Ventricular function,Decrease Left Ventricular function,Ventricular Dysfunction,0.7349625825881958
"Binding of substrate, endocytic receptor",Binding,Binding Sites,0.7996649742126465
"Binding of substrate, endocytic receptor",Binding,Protein Binding,0.7285411357879639
"Binding of substrate, endocytic receptor",Binding,"Binding, Competitive",0.7220158576965332
Binding of antagonist to thyroid hormone receptor,antagonist,Endothelin A Receptor Antagonists,0.6187228560447693
Binding of antagonist to thyroid hormone receptor,antagonist,Hormone Antagonists,0.6044760942459106
Binding of antagonist to thyroid hormone receptor,antagonist,Adrenergic Antagonists,0.6020421385765076
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,"Receptors, Pituitary Hormone-Regulating Hormone",0.7481871843338013
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,"Receptors, Pituitary Hormone",0.7354235649108887
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,Hormones,0.7126660943031311
"Binding of substrate, endocytic receptor",Binding,Binding Sites,0.7996649742126465
"Binding of substrate, endocytic receptor",Binding,Protein Binding,0.7285411357879639
"Binding of substrate, endocytic receptor",Binding,"Binding, Competitive",0.7220158576965332
Binding of antagonist to thyroid hormone receptor,antagonist,Endothelin A Receptor Antagonists,0.6187228560447693
Binding of antagonist to thyroid hormone receptor,antagonist,Hormone Antagonists,0.6044760942459106
Binding of antagonist to thyroid hormone receptor,antagonist,Adrenergic Antagonists,0.6020421385765076
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,"Receptors, Pituitary Hormone-Regulating Hormone",0.7481871843338013
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,"Receptors, Pituitary Hormone",0.7354235649108887
"Increase, hypermethylation of the promotor region of gonadotropin releasing hormone receptor",hormone receptor,Hormones,0.7126660943031311
"Binding of substrate, endocytic receptor",Binding,Binding Sites,0.7996649742126465
"Binding of substrate, endocytic receptor",Binding,Protein Binding,0.7285411357879639
"Binding of substrate, endocytic receptor",Binding,"Binding, Competitive",0.7220158576965332
Binding of (ant)agonist to liver X receptor,ant,Antlers,0.704073429107666
Binding of (ant)agonist to liver X receptor,ant,Ants,0.687988817691803
Binding of (ant)agonist to liver X receptor,ant,Antrodia,0.623940646648407
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Agonistic Behavior,0.7702562212944031
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Adrenergic Agonists,0.6566970348358154
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Drug Agonism,0.6386901140213013
Binding of (ant)agonist to liver X receptor,X receptor,Retinoid X Receptors,0.7607060670852661
Binding of (ant)agonist to liver X receptor,X receptor,Liver X Receptors,0.7574155926704407
Binding of (ant)agonist to liver X receptor,X receptor,Xedar Receptor,0.6720890402793884
"Binding of substrate, endocytic receptor",Binding,Binding Sites,0.7996649742126465
"Binding of substrate, endocytic receptor",Binding,Protein Binding,0.7285411357879639
"Binding of substrate, endocytic receptor",Binding,"Binding, Competitive",0.7220158576965332
Binding of (ant)agonist to liver X receptor,ant,Antlers,0.704073429107666
Binding of (ant)agonist to liver X receptor,ant,Ants,0.687988817691803
Binding of (ant)agonist to liver X receptor,ant,Antrodia,0.623940646648407
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Agonistic Behavior,0.7702562212944031
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Adrenergic Agonists,0.6566970348358154
"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",agonist,Drug Agonism,0.6386901140213013
Binding of (ant)agonist to peroxisome proliferator–activated receptor alpha,proliferator–activated receptor alpha,Peroxisome Proliferator-Activated Receptors,0.7953268885612488
Binding of (ant)agonist to peroxisome proliferator–activated receptor alpha,proliferator–activated receptor alpha,Peroxisome Proliferator-Activated Receptor Gamma Coactivator 1-alpha,0.7913607358932495
Binding of (ant)agonist to peroxisome proliferator–activated receptor alpha,proliferator–activated receptor alpha,Pituitary Adenylate Cyclase-Activating Polypeptide,0.651307225227356
"Antagonism,LH receptor",Antagonism,Drug Antagonism,0.8575713038444519
"Antagonism,LH receptor",Antagonism,Hormone Antagonists,0.5712978839874268
"Antagonism,LH receptor",Antagonism,Antibiosis,0.5697886347770691
"Antagonism, Glucocorticoid hormone receptor",Glucocorticoid hormone receptor,"Receptors, Glucocorticoid",0.931667685508728
"Antagonism, Glucocorticoid hormone receptor",Glucocorticoid hormone receptor,Glucocorticoids,0.8772509098052979
"Antagonism, Glucocorticoid hormone receptor",Glucocorticoid hormone receptor,Serum-Glucocorticoid Regulated Kinases,0.7893528938293457
Altered Liver X receptor activity,Altered Liver X receptor activity,Liver X Receptors,0.8860064148902893
Altered Liver X receptor activity,Altered Liver X receptor activity,Retinoid X Receptors,0.6103146076202393
Altered Liver X receptor activity,Altered Liver X receptor activity,Chemical and Drug Induced Liver Injury,0.6043320894241333
Altered peroxisome proliferator–activated receptor alpha activity,Altered peroxisome,Peroxisomal Disorders,0.8739662170410156
Altered peroxisome proliferator–activated receptor alpha activity,Altered peroxisome,Peroxisomes,0.8709729909896851
Altered peroxisome proliferator–activated receptor alpha activity,Altered peroxisome,Peroxisomal Targeting Signals,0.7844417691230774
Altered peroxisome proliferator–activated receptor alpha activity,receptor alpha activity,"Receptors, Adrenergic, alpha",0.7571852207183838
Altered peroxisome proliferator–activated receptor alpha activity,receptor alpha activity,"Receptor, EphA1",0.7246893644332886
Altered peroxisome proliferator–activated receptor alpha activity,receptor alpha activity,Thyroid Hormone Receptors alpha,0.7102673053741455
"Decreased fertility, Reduced number of oocytes ovulated ",Reduced number,Reducing Agents,0.5306913256645203
"Decreased fertility, Reduced number of oocytes ovulated ",Reduced number,"Diet, Reducing",0.520046055316925
"Decreased fertility, Reduced number of oocytes ovulated ",Reduced number,Reduced Folate Carrier Protein,0.5109096169471741
 Abnormal Cardiac Structure and Function,Abnormal Cardiac Structure and Function,Ventricular Dysfunction,0.7391840219497681
 Abnormal Cardiac Structure and Function,Abnormal Cardiac Structure and Function,Cardiac Conduction System Disease,0.7359186410903931
 Abnormal Cardiac Structure and Function,Abnormal Cardiac Structure and Function,"Cardiomyopathy, Dilated",0.7029699683189392
Cerebellar gene expression. Altered,Cerebellar gene expression,Cerebellar Nuclei,0.8017488718032837
Cerebellar gene expression. Altered,Cerebellar gene expression,Cerebellum,0.7680395841598511
Cerebellar gene expression. Altered,Cerebellar gene expression,Cerebellar Cortex,0.7638368606567383
"Altered, Protein Production",Altered,Motion,0.5078632235527039
"Altered, Protein Production",Altered,Phenotype,0.4902048110961914
"Altered, Protein Production",Altered,Disease,0.4882095456123352
Cerebellar neuronal differentiation. Decreased,Cerebellar neuronal differentiation,Cerebellar Nuclei,0.7469691038131714
Cerebellar neuronal differentiation. Decreased,Cerebellar neuronal differentiation,Neurogenesis,0.7441792488098145
Cerebellar neuronal differentiation. Decreased,Cerebellar neuronal differentiation,Cerebellar Cortex,0.6881897449493408
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
Cerebellar hypoplasia,Cerebellar hypoplasia,Optic Nerve Hypoplasia,0.740302324295044
Cerebellar hypoplasia,Cerebellar hypoplasia,Cleidocranial Dysplasia,0.7245513200759888
Cerebellar hypoplasia,Cerebellar hypoplasia,Cerebral Palsy,0.6756037473678589
Locomotor function. Impaired,Locomotor function,Locomotion,0.8311710357666016
Locomotor function. Impaired,Locomotor function,Dependent Ambulation,0.5871677398681641
Locomotor function. Impaired,Locomotor function,Physical Functional Performance,0.5803055167198181
"Antagonism,LH receptor",Antagonism,Drug Antagonism,0.8575713038444519
"Antagonism,LH receptor",Antagonism,Hormone Antagonists,0.5712978839874268
"Antagonism,LH receptor",Antagonism,Antibiosis,0.5697886347770691
"Antagonism, Retinoic acid receptors",Retinoic,Retinoids,0.848299503326416
"Antagonism, Retinoic acid receptors",Retinoic,"Receptors, Retinoic Acid",0.7995824813842773
"Antagonism, Retinoic acid receptors",Retinoic,Retinoic Acid Receptor alpha,0.7194013595581055
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, ERαβ heterodimers",ERαβ,ERRalpha Estrogen-Related Receptor,0.5577988028526306
"Decreased, ERαβ heterodimers",ERαβ,"Receptor, EphA1",0.5076286792755127
"Decreased, ERαβ heterodimers",ERαβ,Estrogen Receptor alpha,0.5053248405456543
Increased，Cardiac fibrosis,Increased，Cardiac fibrosis,Fibrosis,0.6840314865112305
Increased，Cardiac fibrosis,Increased，Cardiac fibrosis,Endomyocardial Fibrosis,0.6658004522323608
Increased，Cardiac fibrosis,Increased，Cardiac fibrosis,"Cardiomyopathy, Hypertrophic",0.6567771434783936
Increased incidence of respiratory disease,Increased incidence,Incidence,0.6676535606384277
Increased incidence of respiratory disease,Increased incidence,Up-Regulation,0.5799176692962646
Increased incidence of respiratory disease,Increased incidence,Cell Enlargement,0.5105482339859009
Increased incidence of cardiovascular morbidity and mortality in the general population,cardiovascular morbidity and mortality,Cardiovascular Diseases,0.7676962614059448
Increased incidence of cardiovascular morbidity and mortality in the general population,cardiovascular morbidity and mortality,Heart Disease Risk Factors,0.6755145192146301
Increased incidence of cardiovascular morbidity and mortality in the general population,cardiovascular morbidity and mortality,Cardiovascular Abnormalities,0.6737556457519531
Increased incidence of cardiovascular morbidity and mortality in the general population,general population,Population Groups,0.5469485521316528
Increased incidence of cardiovascular morbidity and mortality in the general population,general population,Population,0.5383247137069702
Increased incidence of cardiovascular morbidity and mortality in the general population,general population,Population Characteristics,0.5366942882537842
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Reactive Inhibition,0.7180466651916504
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Neural Inhibition,0.6898154020309448
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Proactive Inhibition,0.6867852210998535
"Inhibition, aromatase activity in plasma",aromatase activity,Aromatase,0.9456418752670288
"Inhibition, aromatase activity in plasma",aromatase activity,Aromatase Inhibitors,0.7790906429290771
"Inhibition, aromatase activity in plasma",aromatase activity,Progesterone Reductase,0.6453394889831543
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma,0.9999997615814209
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Volume,0.8285790681838989
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Exchange,0.7343828082084656
Structural changes in lamin A/C,Structural,Molecular Structure,0.7161703109741211
Structural changes in lamin A/C,Structural,Architecture,0.698420524597168
Structural changes in lamin A/C,Structural,"Models, Structural",0.6169443130493164
Structural changes in lamin A/C,lamin A/C,Lamin Type A,0.8109734654426575
Structural changes in lamin A/C,lamin A/C,Lamins,0.7252073287963867
Structural changes in lamin A/C,lamin A/C,Lamin B Receptor,0.7072062492370605
Increased uncoordinated cardiac contraction,Increased uncoordinated cardiac contraction,Isolated Noncompaction of the Ventricular Myocardium,0.6575958132743835
Increased uncoordinated cardiac contraction,Increased uncoordinated cardiac contraction,Myocardial Contraction,0.5992046594619751
Increased uncoordinated cardiac contraction,Increased uncoordinated cardiac contraction,Ventricular Outflow Obstruction,0.5655431151390076
Cardiac ion channels blockade ,Cardiac ion,Ion Transport,0.6641506552696228
Cardiac ion channels blockade ,Cardiac ion,Cardiac Electrophysiology,0.6391860842704773
Cardiac ion channels blockade ,Cardiac ion,Myocardin,0.633930504322052
Cardiac ion channels blockade ,blockade,Neuromuscular Blockade,0.607882559299469
Cardiac ion channels blockade ,blockade,Adrenergic beta-Antagonists,0.5691034197807312
Cardiac ion channels blockade ,blockade,Adrenergic Antagonists,0.5690755844116211
Increased the early premature depolarizations during repolarization,early premature,"Infant, Premature",0.7825522422790527
Increased the early premature depolarizations during repolarization,early premature,Premature Birth,0.7690728902816772
Increased the early premature depolarizations during repolarization,early premature,"Infant, Extremely Premature",0.7366049289703369
Increased the early premature depolarizations during repolarization,repolarization,Myocardial Revascularization,0.5865803360939026
Increased the early premature depolarizations during repolarization,repolarization,Myocardial Reperfusion,0.5843492150306702
Increased the early premature depolarizations during repolarization,repolarization,Reperfusion,0.5816205143928528
 Increased Intracellular cAMP Levels,Increased Intracellular cAMP,Cell Enlargement,0.4568828344345093
 Increased Intracellular cAMP Levels,Increased Intracellular cAMP,X-Ray Intensifying Screens,0.44702544808387756
 Increased Intracellular cAMP Levels,Increased Intracellular cAMP,"Hyperthermia, Induced",0.44132450222969055
Increased the delayed and early afterdepolarizations,delayed,Delayed Diagnosis,0.7089235186576843
Increased the delayed and early afterdepolarizations,delayed,Treatment Delay,0.6322168111801147
Increased the delayed and early afterdepolarizations,delayed,Delayed-Action Preparations,0.5792763233184814
Increased the delayed and early afterdepolarizations,early,Early Diagnosis,0.7088412046432495
Increased the delayed and early afterdepolarizations,early,"Early Intervention, Educational",0.6660771369934082
Increased the delayed and early afterdepolarizations,early,Early Medical Intervention,0.650985598564148
Impaired Sodium-Calcium Exchange,Impaired Sodium-Calcium Exchange,Sodium-Calcium Exchanger,0.8515328764915466
Impaired Sodium-Calcium Exchange,Impaired Sodium-Calcium Exchange,Sodium Chloride Symporter Inhibitors,0.6683803796768188
Impaired Sodium-Calcium Exchange,Impaired Sodium-Calcium Exchange,Sodium Chloride Symporters,0.6596357822418213
Mitochondrial Complex I inhibition,Mitochondrial Complex,Mitochondrial Proteins,0.852597177028656
Mitochondrial Complex I inhibition,Mitochondrial Complex,Mitochondrial Membranes,0.8049943447113037
Mitochondrial Complex I inhibition,Mitochondrial Complex,Mitochondrial Membrane Transport Proteins,0.7645337581634521
"inhibition, EKR1/2 signaling pathway",inhibition,Reactive Inhibition,0.7180466651916504
"inhibition, EKR1/2 signaling pathway",inhibition,Neural Inhibition,0.6898154020309448
"inhibition, EKR1/2 signaling pathway",inhibition,Proactive Inhibition,0.6867852210998535
Succinate Accumulation,Succinate Accumulation,Succinates,0.8663613796234131
Succinate Accumulation,Succinate Accumulation,Succinic Acid,0.8006705641746521
Succinate Accumulation,Succinate Accumulation,Succinate Dehydrogenase,0.7353906631469727
"Disruption, Intracellular calcium mobilization",Disruption,Tears,0.5627393126487732
"Disruption, Intracellular calcium mobilization",Disruption,Disasters,0.5084466338157654
"Disruption, Intracellular calcium mobilization",Disruption,Shock,0.48892903327941895
Disruption of the regulatory function of dopamine signaling components.,regulatory function,Gene Expression Regulation,0.676052451133728
Disruption of the regulatory function of dopamine signaling components.,regulatory function,"Regulatory Sequences, Nucleic Acid",0.6213997602462769
Disruption of the regulatory function of dopamine signaling components.,regulatory function,"Gene Expression Regulation, Developmental",0.6181001663208008
Disruption of the regulatory function of dopamine signaling components.,dopamine,Dopamine,0.9999999403953552
Disruption of the regulatory function of dopamine signaling components.,dopamine,"Receptors, Dopamine",0.869202196598053
Disruption of the regulatory function of dopamine signaling components.,dopamine,Dopamine Agents,0.8685591220855713
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,"Transcription, Genetic",0.72617506980896
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,Gene Expression,0.6830626130104065
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,Transcriptional Activation,0.6773157119750977
"Increase, transcription of the dopamine transporter (SLC6A3) gene",dopamine transporter,Dopamine Plasma Membrane Transport Proteins,0.8538044691085815
"Increase, transcription of the dopamine transporter (SLC6A3) gene",dopamine transporter,Dopaminergic Imaging,0.8112043738365173
"Increase, transcription of the dopamine transporter (SLC6A3) gene",dopamine transporter,Dopamine,0.8071498870849609
"Increase, transcription of the dopamine transporter (SLC6A3) gene",SLC6A3,SLC4A Proteins,0.6444389224052429
"Increase, transcription of the dopamine transporter (SLC6A3) gene",SLC6A3,S100 Calcium Binding Protein A6,0.5971498489379883
"Increase, transcription of the dopamine transporter (SLC6A3) gene",SLC6A3,"Receptors, CXCR6",0.5757887363433838
"Decrease, knickkopf gene",gene,Genes,0.7939884662628174
"Decrease, knickkopf gene",gene,Gene Components,0.7410367131233215
"Decrease, knickkopf gene",gene,Gene Frequency,0.6714946031570435
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,"Transcription, Genetic",0.72617506980896
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,Gene Expression,0.6830626130104065
"Increase, transcription of the dopamine transporter (SLC6A3) gene",transcription,Transcriptional Activation,0.6773157119750977
"Increase, transcription of the dopamine receptor (drd) gene.",dopamine receptor,Dopamine,0.9092711210250854
"Increase, transcription of the dopamine receptor (drd) gene.",dopamine receptor,"Receptors, Dopamine",0.8927001953125
"Increase, transcription of the dopamine receptor (drd) gene.",dopamine receptor,Dopaminergic Neurons,0.866073727607727
"Increase, transcription of the dopamine receptor (drd) gene.",drd,DDT,0.7729722261428833
"Increase, transcription of the dopamine receptor (drd) gene.",drd,Drimys,0.7136966586112976
"Increase, transcription of the dopamine receptor (drd) gene.",drd,Drimia,0.7119383215904236
"Decrease, knickkopf gene",gene,Genes,0.7939884662628174
"Decrease, knickkopf gene",gene,Gene Components,0.7410367131233215
"Decrease, knickkopf gene",gene,Gene Frequency,0.6714946031570435
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, nerve spasm",nerve spasm,Spasm,0.7905058860778809
"Increase, nerve spasm",nerve spasm,Nerve Compression Syndromes,0.7085953950881958
"Increase, nerve spasm",nerve spasm,Peripheral Nerve Injuries,0.7024986147880554
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, De novo lipogenesis",De,DEET,0.7904813885688782
"Increase, De novo lipogenesis",De,Deja Vu,0.6000623106956482
"Increase, De novo lipogenesis",De,Desonide,0.5949352979660034
"Increase, De novo lipogenesis",lipogenesis,Lipogenesis,0.9999998807907104
"Increase, De novo lipogenesis",lipogenesis,Lipid Metabolism,0.7855432033538818
"Increase, De novo lipogenesis",lipogenesis,Lipolysis,0.771263599395752
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Hepatocellular lipotoxicity",Hepatocellular lipotoxicity,Lipid Metabolism Disorders,0.6407263875007629
"Increase, Hepatocellular lipotoxicity",Hepatocellular lipotoxicity,"Cholestasis, Intrahepatic",0.6302130222320557
"Increase, Hepatocellular lipotoxicity",Hepatocellular lipotoxicity,Hepatocytes,0.625281810760498
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Regenerative nodule formation",Regenerative nodule formation,Rheumatic Nodule,0.6735429167747498
"Increase, Regenerative nodule formation",Regenerative nodule formation,Focal Nodular Hyperplasia,0.6528575420379639
"Increase, Regenerative nodule formation",Regenerative nodule formation,Rheumatoid Nodule,0.6358089447021484
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Adipose lipolysis",Adipose lipolysis,Adipogenesis,0.7980256080627441
"Increase, Adipose lipolysis",Adipose lipolysis,Lipolysis,0.7764775156974792
"Increase, Adipose lipolysis",Adipose lipolysis,Adipose Tissue,0.7698317766189575
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenases,0.9501656293869019
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenase Type 1,0.9500130414962769
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenase Type 2,0.9104024171829224
"Inhibition, Cyclooxygenase 1 activity",activity,Action Spectrum,0.6095017790794373
"Inhibition, Cyclooxygenase 1 activity",activity,Structure-Activity Relationship,0.507818341255188
"Inhibition, Cyclooxygenase 1 activity",activity,Motion,0.49287593364715576
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Hepatic intracellular active glucocorticoids",Hepatic intracellular active,Hepatocytes,0.6972973346710205
"Increase, Hepatic intracellular active glucocorticoids",Hepatic intracellular active,"Cholestasis, Intrahepatic",0.6192317008972168
"Increase, Hepatic intracellular active glucocorticoids",Hepatic intracellular active,Hepatic Artery,0.6175869703292847
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Down-Regulation,0.6212114095687866
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Deceleration,0.5292280316352844
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Desegregation,0.4799889326095581
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenases,0.9501656293869019
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenase Type 1,0.9500130414962769
"Increase, 11β-Hydroxysteroid dehydrogenase type 1 activity ",11β-Hydroxysteroid dehydrogenase type,11-beta-Hydroxysteroid Dehydrogenase Type 2,0.9104024171829224
"Inhibition, Cyclooxygenase 1 activity",activity,Action Spectrum,0.6095017790794373
"Inhibition, Cyclooxygenase 1 activity",activity,Structure-Activity Relationship,0.507818341255188
"Inhibition, Cyclooxygenase 1 activity",activity,Motion,0.49287593364715576
